region,date,hour,vehicles,weather,weekday,accident,delay
Tromsø,2024-12-11,15,7835.4,clear,2,False,7
Sandnes,2024-12-11,15,10405.8,rainy,2,False,10
Drammen,2024-12-11,15,13258.8,snowy,2,True,20
Fredrikstad,2024-12-11,15,13237.199999999999,foggy,2,True,38
Porsgrunn,2024-12-11,15,10873.8,rainy,2,True,18
Ålesund,2024-12-11,15,2836.0799999999995,rainy,2,False,2
Haugesund,2024-12-11,15,9192.96,rainy,2,True,19
Tønsberg,2024-12-11,15,8942.399999999998,snowy,2,False,8
Moss,2024-12-11,15,4110.48,clear,2,False,4
Bodø,2024-12-11,15,7129.799999999999,clear,2,True,32
Arendal,2024-12-11,15,13508.999999999998,clear,2,False,13
Hamar,2024-12-11,15,12115.8,clear,2,False,12
Halden,2024-12-11,15,9475.199999999999,rainy,2,True,31
Narvik,2024-12-11,15,4465.799999999999,clear,2,False,4
Gjøvik,2024-12-11,15,21232.8,clear,2,True,49
Oslo,2024-12-11,16,7663.679999999999,clear,2,False,7
Bergen,2024-12-11,16,6838.199999999999,clear,2,True,19
Trondheim,2024-12-11,16,11257.199999999999,clear,2,True,35
Stavanger,2024-12-11,16,8033.4,clear,2,True,33
Kristiansand,2024-12-11,16,9154.08,clear,2,True,23
Tromsø,2024-12-11,16,12767.4,clear,2,False,12
Sandnes,2024-12-11,16,8742.599999999999,clear,2,False,8
Drammen,2024-12-11,16,11842.199999999999,clear,2,False,11
Fredrikstad,2024-12-11,16,10618.56,clear,2,False,10
Porsgrunn,2024-12-11,16,8881.199999999999,clear,2,False,8
Ålesund,2024-12-11,16,6212.159999999999,clear,2,False,6
Haugesund,2024-12-11,16,6785.999999999999,clear,2,False,6
Tønsberg,2024-12-11,16,15711.839999999998,clear,2,False,15
Moss,2024-12-11,16,14150.159999999998,rainy,2,False,14
Bodø,2024-12-11,16,11955.599999999999,clear,2,False,11
Arendal,2024-12-11,16,4006.7999999999997,clear,2,False,4
Hamar,2024-12-11,16,10889.999999999998,rainy,2,False,10
Halden,2024-12-11,16,9111.599999999999,foggy,2,False,9
Narvik,2024-12-11,16,6438.599999999999,clear,2,False,6
Gjøvik,2024-12-11,16,12739.679999999998,clear,2,True,19
Oslo,2024-12-11,17,2218.3199999999997,clear,2,False,2
Bergen,2024-12-11,17,5705.999999999999,clear,2,False,5
Trondheim,2024-12-11,17,12509.999999999998,rainy,2,True,41
Stavanger,2024-12-11,17,10474.199999999999,clear,2,True,22
Kristiansand,2024-12-11,17,10359.9,clear,2,False,10
Tromsø,2024-12-11,17,9511.199999999999,clear,2,False,9
Sandnes,2024-12-11,17,17001.359999999997,foggy,2,False,17
Drammen,2024-12-11,17,14327.279999999999,foggy,2,False,14
Fredrikstad,2024-12-11,17,7067.5199999999995,rainy,2,True,26
Porsgrunn,2024-12-11,17,8277.119999999999,rainy,2,True,22
Ålesund,2024-12-11,17,11574.9,clear,2,False,11
Haugesund,2024-12-11,17,21221.999999999996,clear,2,True,28
Tønsberg,2024-12-11,17,6193.799999999999,clear,2,False,6
Moss,2024-12-11,17,6679.799999999999,rainy,2,False,6
Bodø,2024-12-11,17,4967.999999999999,clear,2,False,4
Arendal,2024-12-11,17,5907.599999999999,clear,2,False,5
Hamar,2024-12-11,17,14785.199999999997,clear,2,False,14
Halden,2024-12-11,17,6298.559999999999,rainy,2,False,6
Narvik,2024-12-11,17,5736.599999999999,clear,2,False,5
Gjøvik,2024-12-11,17,8018.999999999999,rainy,2,True,13
Oslo,2024-12-11,18,3523.2,clear,2,True,18
Bergen,2024-12-11,18,2043.648,clear,2,False,2
Trondheim,2024-12-11,18,5498.496,clear,2,False,5
Stavanger,2024-12-11,18,7526.015999999999,rainy,2,True,34
Kristiansand,2024-12-11,18,973.4399999999999,snowy,2,False,0
Tromsø,2024-12-11,18,4318.08,foggy,2,False,4
Sandnes,2024-12-11,18,5260.031999999999,rainy,2,False,5
Drammen,2024-12-11,18,7439.04,clear,2,False,7
Fredrikstad,2024-12-11,18,5965.056,rainy,2,False,5
Porsgrunn,2024-12-11,18,7166.4,rainy,2,False,7
Ålesund,2024-12-11,18,2451.8399999999997,rainy,2,False,2
Haugesund,2024-12-11,18,3092.16,clear,2,False,3
Tønsberg,2024-12-11,18,5807.04,clear,2,False,5
Moss,2024-12-11,18,8491.68,clear,2,False,8
Bodø,2024-12-11,18,3861.504,clear,2,False,3
Arendal,2024-12-11,18,3905.2799999999997,foggy,2,False,3
Hamar,2024-12-11,18,1848.96,clear,2,False,1
Halden,2024-12-11,18,9173.375999999998,clear,2,False,9
Narvik,2024-12-11,18,7242.24,clear,2,False,7
Gjøvik,2024-12-11,18,7766.784,clear,2,False,7
Oslo,2024-12-11,19,4605.12,clear,2,False,4
Bergen,2024-12-11,19,3596.544,clear,2,False,3
Trondheim,2024-12-11,19,3116.16,rainy,2,False,3
Stavanger,2024-12-11,19,4833.599999999999,rainy,2,False,4
Kristiansand,2024-12-11,19,1690.56,clear,2,False,1
Tromsø,2024-12-11,19,10402.56,clear,2,True,19
Sandnes,2024-12-11,19,5499.84,foggy,2,True,16
Drammen,2024-12-11,19,5914.3679999999995,foggy,2,False,5
Fredrikstad,2024-12-11,19,3573.504,rainy,2,False,3
Porsgrunn,2024-12-11,19,1208.6399999999999,rainy,2,True,28
Ålesund,2024-12-11,19,3099.8399999999997,clear,2,False,3
Haugesund,2024-12-11,19,6368.639999999999,foggy,2,False,6
Tønsberg,2024-12-11,19,3768.0,clear,2,False,3
Moss,2024-12-11,19,5748.48,clear,2,False,5
Bodø,2024-12-11,19,5211.84,rainy,2,False,5
Arendal,2024-12-11,19,7190.784,foggy,2,False,7
Hamar,2024-12-11,19,11498.4,clear,2,False,11
Halden,2024-12-11,19,8932.608,foggy,2,False,8
Narvik,2024-12-11,19,6496.32,clear,2,False,6
Gjøvik,2024-12-11,19,6817.92,snowy,2,True,13
Oslo,2024-12-11,20,2973.12,clear,2,False,2
Bergen,2024-12-11,20,4453.44,clear,2,False,4
Trondheim,2024-12-11,20,4128.0,clear,2,False,4
Stavanger,2024-12-11,20,3004.4159999999997,clear,2,False,3
Kristiansand,2024-12-11,20,7123.967999999999,rainy,2,False,7
Tromsø,2024-12-11,20,2732.544,clear,2,False,2
Sandnes,2024-12-11,20,6238.08,clear,2,False,6
Drammen,2024-12-11,20,1838.5919999999999,clear,2,False,1
Fredrikstad,2024-12-11,20,1863.36,clear,2,False,1
Porsgrunn,2024-12-11,20,4566.72,rainy,2,False,4
Ålesund,2024-12-11,20,3021.12,clear,2,False,3
Haugesund,2024-12-11,20,4775.039999999999,foggy,2,False,4
Tønsberg,2024-12-11,20,2592.0,clear,2,False,2
Moss,2024-12-11,20,1569.024,clear,2,False,1
Bodø,2024-12-11,20,5112.0,clear,2,False,5
Arendal,2024-12-11,20,4443.84,clear,2,False,4
Hamar,2024-12-11,20,3193.3439999999996,foggy,2,False,3
Halden,2024-12-11,20,5096.447999999999,rainy,2,False,5
Narvik,2024-12-11,20,3846.72,clear,2,False,3
Gjøvik,2024-12-11,20,3621.12,rainy,2,False,3
Oslo,2024-12-11,21,5574.719999999999,snowy,2,False,5
Bergen,2024-12-11,21,1710.72,snowy,2,True,17
Trondheim,2024-12-11,21,6193.92,rainy,2,False,6
Stavanger,2024-12-11,21,6304.32,clear,2,True,31
Kristiansand,2024-12-11,21,4415.04,clear,2,False,4
Tromsø,2024-12-11,21,1698.24,foggy,2,False,1
Sandnes,2024-12-11,21,9720.0,foggy,2,True,31
Drammen,2024-12-11,21,8546.4,clear,2,False,8
Fredrikstad,2024-12-11,21,4167.36,clear,2,False,4
Porsgrunn,2024-12-11,21,5370.623999999999,snowy,2,False,5
Ålesund,2024-12-11,21,5156.16,rainy,2,False,5
Haugesund,2024-12-11,21,1280.6399999999999,snowy,2,False,1
Tønsberg,2024-12-11,21,3310.848,snowy,2,False,3
Moss,2024-12-11,21,4280.639999999999,foggy,2,True,24
Bodø,2024-12-11,21,5515.2,clear,2,False,5
Arendal,2024-12-11,21,4529.28,rainy,2,False,4
Hamar,2024-12-11,21,6319.679999999999,rainy,2,False,6
Halden,2024-12-11,21,6701.183999999999,rainy,2,True,14
Narvik,2024-12-11,21,7349.76,foggy,2,True,14
Gjøvik,2024-12-11,21,4957.44,snowy,2,False,4
Oslo,2024-12-11,22,4547.5199999999995,clear,2,False,4
Bergen,2024-12-11,22,2545.92,rainy,2,False,2
Trondheim,2024-12-11,22,4773.12,clear,2,False,4
Stavanger,2024-12-11,22,6798.719999999999,clear,2,False,6
Kristiansand,2024-12-11,22,9864.0,clear,2,False,9
Tromsø,2024-12-11,22,8560.511999999999,clear,2,False,8
Sandnes,2024-12-11,22,7395.84,clear,2,False,7
Drammen,2024-12-11,22,5853.312,clear,2,False,5
Fredrikstad,2024-12-11,22,6607.871999999999,snowy,2,True,28
Porsgrunn,2024-12-11,22,1968.48,clear,2,False,1
Ålesund,2024-12-11,22,6703.679999999999,foggy,2,False,6
Haugesund,2024-12-11,22,4874.88,foggy,2,False,4
Tønsberg,2024-12-11,22,3472.128,clear,2,False,3
Moss,2024-12-11,22,2852.64,clear,2,False,2
Bodø,2024-12-11,22,6899.5199999999995,clear,2,False,6
Arendal,2024-12-11,22,9129.6,clear,2,False,9
Hamar,2024-12-11,22,6099.839999999999,clear,2,False,6
Halden,2024-12-11,22,3272.64,rainy,2,False,3
Narvik,2024-12-11,22,5100.48,clear,2,False,5
Gjøvik,2024-12-11,22,1721.28,rainy,2,True,28
Oslo,2024-12-11,23,5689.92,snowy,2,True,29
Bergen,2024-12-11,23,7989.119999999999,clear,2,False,7
Trondheim,2024-12-11,23,1267.2,rainy,2,False,1
Stavanger,2024-12-11,23,3172.7999999999997,rainy,2,False,3
Kristiansand,2024-12-11,23,2791.296,snowy,2,False,2
Tromsø,2024-12-11,23,7566.719999999999,clear,2,False,7
Sandnes,2024-12-11,23,5665.535999999999,rainy,2,False,5
Drammen,2024-12-11,23,5752.32,clear,2,False,5
Fredrikstad,2024-12-11,23,4601.088,rainy,2,False,4
Porsgrunn,2024-12-11,23,4927.679999999999,snowy,2,False,4
Ålesund,2024-12-11,23,6711.552,clear,2,False,6
Haugesund,2024-12-11,23,7457.28,clear,2,False,7
Tønsberg,2024-12-11,23,6876.48,clear,2,False,6
Moss,2024-12-11,23,7532.16,rainy,2,False,7
Bodø,2024-12-11,23,7670.015999999999,clear,2,False,7
Arendal,2024-12-11,23,4065.6,clear,2,False,4
Hamar,2024-12-11,23,7107.84,clear,2,False,7
Halden,2024-12-11,23,5385.599999999999,snowy,2,False,5
Narvik,2024-12-11,23,1509.12,rainy,2,True,8
Gjøvik,2024-12-11,23,1082.8799999999999,clear,2,False,1
Oslo,2024-12-10,0,4143.36,clear,1,False,4
Bergen,2024-12-10,0,6597.12,rainy,1,True,16
Trondheim,2024-12-10,0,8065.4400000000005,clear,1,False,8
Stavanger,2024-12-10,0,4559.04,clear,1,True,14
Kristiansand,2024-12-10,0,7977.599999999999,clear,1,True,12
Tromsø,2024-12-10,0,1424.6399999999999,snowy,1,False,1
Sandnes,2024-12-10,0,7648.32,rainy,1,False,7
Drammen,2024-12-10,0,4434.24,foggy,1,True,21
Fredrikstad,2024-12-10,0,2227.2,snowy,1,False,2
Porsgrunn,2024-12-10,0,2566.656,snowy,1,True,29
Ålesund,2024-12-10,0,3265.92,clear,1,False,3
Haugesund,2024-12-10,0,1087.68,clear,1,False,1
Tønsberg,2024-12-10,0,1497.6,clear,1,False,1
Moss,2024-12-10,0,2822.4,foggy,1,True,7
Bodø,2024-12-10,0,3461.7599999999998,clear,1,False,3
Arendal,2024-12-10,0,3695.04,clear,1,False,3
Hamar,2024-12-10,0,5582.592,clear,1,False,5
Halden,2024-12-10,0,1426.56,clear,1,False,1
Narvik,2024-12-10,0,1365.12,clear,1,False,1
Gjøvik,2024-12-10,0,7026.24,clear,1,True,36
Oslo,2024-12-10,1,7654.08,clear,1,False,7
Bergen,2024-12-10,1,2906.88,foggy,1,False,2
Trondheim,2024-12-10,1,7248.96,clear,1,False,7
Stavanger,2024-12-10,1,6931.2,rainy,1,True,29
Kristiansand,2024-12-10,1,3535.488,clear,1,False,3
Tromsø,2024-12-10,1,6636.48,rainy,1,False,6
Sandnes,2024-12-10,1,3405.12,clear,1,False,3
Drammen,2024-12-10,1,1273.9199999999998,rainy,1,False,1
Fredrikstad,2024-12-10,1,6788.736,clear,1,False,6
Porsgrunn,2024-12-10,1,3476.16,clear,1,False,3
Ålesund,2024-12-10,1,7439.04,clear,1,False,7
Haugesund,2024-12-10,1,5795.5199999999995,clear,1,True,33
Tønsberg,2024-12-10,1,3704.8319999999994,clear,1,False,3
Moss,2024-12-10,1,3184.3199999999997,clear,1,False,3
Bodø,2024-12-10,1,1848.9599999999998,clear,1,True,21
Arendal,2024-12-10,1,2915.7119999999995,clear,1,False,2
Hamar,2024-12-10,1,3905.2799999999997,clear,1,False,3
Halden,2024-12-10,1,4805.76,rainy,1,False,4
Narvik,2024-12-10,1,6751.679999999999,clear,1,True,23
Gjøvik,2024-12-10,1,5415.36,clear,1,True,21
Oslo,2024-12-10,2,4733.76,clear,1,False,4
Bergen,2024-12-10,2,8410.752,clear,1,False,8
Trondheim,2024-12-10,2,8679.168,clear,1,False,8
Stavanger,2024-12-10,2,4160.639999999999,snowy,1,False,4
Kristiansand,2024-12-10,2,7887.744,clear,1,False,7
Tromsø,2024-12-10,2,5345.28,clear,1,True,19
Sandnes,2024-12-10,2,1277.76,clear,1,False,1
Drammen,2024-12-10,2,1402.56,clear,1,False,1
Fredrikstad,2024-12-10,2,3439.68,clear,1,False,3
Porsgrunn,2024-12-10,2,4877.567999999999,clear,1,False,4
Ålesund,2024-12-10,2,4316.16,rainy,1,True,14
Haugesund,2024-12-10,2,4781.76,clear,1,False,4
Tønsberg,2024-12-10,2,1854.7199999999998,clear,1,False,1
Moss,2024-12-10,2,2360.16,clear,1,False,2
Bodø,2024-12-10,2,8754.047999999999,clear,1,True,16
Arendal,2024-12-10,2,7579.2,foggy,1,False,7
Hamar,2024-12-10,2,3448.3199999999997,clear,1,False,3
Halden,2024-12-10,2,5378.687999999999,rainy,1,True,17
Narvik,2024-12-10,2,3831.5519999999997,clear,1,True,14
Gjøvik,2024-12-10,2,1317.12,rainy,1,False,1
Oslo,2024-12-10,3,6850.5599999999995,clear,1,True,32
Bergen,2024-12-10,3,6072.96,clear,1,False,6
Trondheim,2024-12-10,3,7103.04,clear,1,False,7
Stavanger,2024-12-10,3,3641.2799999999997,rainy,1,True,30
Kristiansand,2024-12-10,3,2056.3199999999997,rainy,1,False,2
Tromsø,2024-12-10,3,2613.8879999999995,clear,1,False,2
Sandnes,2024-12-10,3,3813.12,clear,1,False,3
Drammen,2024-12-10,3,1329.6,clear,1,False,1
Fredrikstad,2024-12-10,3,1180.8,clear,1,False,1
Porsgrunn,2024-12-10,3,3111.3599999999997,foggy,1,False,3
Ålesund,2024-12-10,3,7287.36,clear,1,False,7
Haugesund,2024-12-10,3,3907.2,clear,1,False,3
Tønsberg,2024-12-10,3,1516.8,rainy,1,False,1
Moss,2024-12-10,3,1823.04,clear,1,False,1
Bodø,2024-12-10,3,6498.24,foggy,1,False,6
Arendal,2024-12-10,3,1464.96,clear,1,False,1
Hamar,2024-12-10,3,1944.576,clear,1,False,1
Halden,2024-12-10,3,4951.679999999999,clear,1,False,4
Narvik,2024-12-10,3,6748.415999999999,clear,1,False,6
Gjøvik,2024-12-10,3,3167.04,clear,1,False,3
Oslo,2024-12-10,4,6254.208,foggy,1,False,6
Bergen,2024-12-10,4,4996.223999999999,foggy,1,False,4
Trondheim,2024-12-10,4,1975.6799999999998,clear,1,False,1
Stavanger,2024-12-10,4,6943.679999999999,foggy,1,False,6
Kristiansand,2024-12-10,4,3994.56,snowy,1,False,3
Tromsø,2024-12-10,4,5419.008,clear,1,False,5
Sandnes,2024-12-10,4,4652.928,foggy,1,False,4
Drammen,2024-12-10,4,2823.84,clear,1,False,2
Fredrikstad,2024-12-10,4,6157.44,clear,1,True,32
Porsgrunn,2024-12-10,4,5042.88,clear,1,False,5
Ålesund,2024-12-10,4,5517.12,clear,1,False,5
Haugesund,2024-12-10,4,1048.32,clear,1,False,1
Tønsberg,2024-12-10,4,3560.64,clear,1,False,3
Moss,2024-12-10,4,6700.8,snowy,1,False,6
Bodø,2024-12-10,4,4848.768,rainy,1,True,29
Arendal,2024-12-10,4,2921.7599999999998,clear,1,True,24
Hamar,2024-12-10,4,6034.1759999999995,rainy,1,False,6
Halden,2024-12-10,4,2997.12,clear,1,False,2
Narvik,2024-12-10,4,2497.92,rainy,1,False,2
Gjøvik,2024-12-10,4,5556.48,foggy,1,True,17
Oslo,2024-12-10,5,1588.8,rainy,1,False,1
Bergen,2024-12-10,5,7488.0,foggy,1,True,17
Trondheim,2024-12-10,5,8277.119999999999,foggy,1,False,8
Stavanger,2024-12-10,5,2801.6639999999998,rainy,1,False,2
Kristiansand,2024-12-10,5,1324.8,rainy,1,False,1
Tromsø,2024-12-10,5,1886.3999999999999,foggy,1,False,1
Sandnes,2024-12-10,5,4229.76,clear,1,False,4
Drammen,2024-12-10,5,9298.079999999998,clear,1,True,21
Fredrikstad,2024-12-10,5,4489.92,rainy,1,False,4
Porsgrunn,2024-12-10,5,7795.583999999999,clear,1,False,7
Ålesund,2024-12-10,5,6213.12,clear,1,True,35
Haugesund,2024-12-10,5,5656.32,clear,1,False,5
Tønsberg,2024-12-10,5,9096.192,clear,1,False,9
Moss,2024-12-10,5,4913.28,snowy,1,False,4
Bodø,2024-12-10,5,1921.9199999999998,clear,1,False,1
Arendal,2024-12-10,5,7910.784,snowy,1,False,7
Hamar,2024-12-10,5,1836.48,rainy,1,True,22
Halden,2024-12-10,5,4229.76,clear,1,False,4
Narvik,2024-12-10,5,1497.6,foggy,1,False,1
Gjøvik,2024-12-10,5,7348.8,clear,1,False,7
Oslo,2024-12-10,6,7550.4,rainy,1,False,7
Bergen,2024-12-10,6,7668.48,clear,1,False,7
Trondheim,2024-12-10,6,4421.376,rainy,1,False,4
Stavanger,2024-12-10,6,7342.848,foggy,1,True,23
Kristiansand,2024-12-10,6,5431.679999999999,clear,1,False,5
Tromsø,2024-12-10,6,3428.16,rainy,1,False,3
Sandnes,2024-12-10,6,4270.464,rainy,1,True,11
Drammen,2024-12-10,6,6106.5599999999995,clear,1,False,6
Fredrikstad,2024-12-10,6,7943.039999999999,clear,1,False,7
Porsgrunn,2024-12-10,6,1484.1599999999999,rainy,1,False,1
Ålesund,2024-12-10,6,1634.8799999999999,rainy,1,False,1
Haugesund,2024-12-10,6,5579.5199999999995,clear,1,True,29
Tønsberg,2024-12-10,6,4513.92,clear,1,True,28
Moss,2024-12-10,6,3836.16,snowy,1,True,22
Bodø,2024-12-10,6,5255.04,clear,1,False,5
Arendal,2024-12-10,6,1872.0,snowy,1,False,1
Hamar,2024-12-10,6,2150.7839999999997,foggy,1,False,2
Halden,2024-12-10,6,5410.9439999999995,rainy,1,True,30
Narvik,2024-12-10,6,9204.48,clear,1,False,9
Gjøvik,2024-12-10,6,6441.9839999999995,clear,1,True,17
Oslo,2024-12-10,7,4717.799999999999,clear,1,True,10
Bergen,2024-12-10,7,14717.699999999999,clear,1,False,14
Trondheim,2024-12-10,7,10706.4,rainy,1,True,26
Stavanger,2024-12-10,7,8510.4,clear,1,False,8
Kristiansand,2024-12-10,7,5551.199999999999,clear,1,False,5
Tromsø,2024-12-10,7,9701.999999999998,clear,1,False,9
Sandnes,2024-12-10,7,10314.0,clear,1,False,10
Drammen,2024-12-10,7,12594.599999999999,clear,1,True,35
Fredrikstad,2024-12-10,7,16396.559999999998,clear,1,True,24
Porsgrunn,2024-12-10,7,5283.9,clear,1,False,5
Ålesund,2024-12-10,7,11384.999999999998,clear,1,False,11
Haugesund,2024-12-10,7,12556.08,rainy,1,False,12
Tønsberg,2024-12-10,7,9721.8,clear,1,False,9
Moss,2024-12-10,7,2613.6,rainy,1,False,2
Bodø,2024-12-10,7,4404.599999999999,clear,1,False,4
Arendal,2024-12-10,7,7325.999999999999,rainy,1,False,7
Hamar,2024-12-10,7,4428.0,rainy,1,False,4
Halden,2024-12-10,7,10508.4,clear,1,False,10
Narvik,2024-12-10,7,10447.919999999998,foggy,1,False,10
Gjøvik,2024-12-10,7,4122.0,rainy,1,False,4
Oslo,2024-12-10,8,1834.1999999999998,clear,1,True,22
Bergen,2024-12-10,8,14005.8,clear,1,True,23
Trondheim,2024-12-10,8,16163.279999999997,rainy,1,True,28
Stavanger,2024-12-10,8,5137.2,rainy,1,False,5
Kristiansand,2024-12-10,8,13227.839999999998,rainy,1,True,26
Tromsø,2024-12-10,8,5023.799999999999,clear,1,False,5
Sandnes,2024-12-10,8,20654.999999999996,clear,1,False,20
Drammen,2024-12-10,8,19051.199999999997,clear,1,False,19
Fredrikstad,2024-12-10,8,4534.2,rainy,1,True,15
Porsgrunn,2024-12-10,8,11428.56,rainy,1,False,11
Ålesund,2024-12-10,8,10031.039999999999,clear,1,False,10
Haugesund,2024-12-10,8,7050.599999999999,rainy,1,False,7
Tønsberg,2024-12-10,8,6220.799999999998,clear,1,True,23
Moss,2024-12-10,8,15055.199999999997,clear,1,True,24
Bodø,2024-12-10,8,9574.199999999999,snowy,1,True,33
Arendal,2024-12-10,8,10372.319999999998,rainy,1,False,10
Hamar,2024-12-10,8,3499.2,foggy,1,True,15
Halden,2024-12-10,8,17215.199999999997,rainy,1,True,46
Narvik,2024-12-10,8,16237.8,clear,1,False,16
Gjøvik,2024-12-10,8,4032.7199999999993,rainy,1,True,20
Oslo,2024-12-10,9,11392.199999999999,rainy,1,False,11
Bergen,2024-12-10,9,2613.6,clear,1,False,2
Trondheim,2024-12-10,9,15076.799999999997,rainy,1,False,15
Stavanger,2024-12-10,9,6301.799999999999,snowy,1,False,6
Kristiansand,2024-12-10,9,2829.6,clear,1,True,16
Tromsø,2024-12-10,9,6531.299999999999,clear,1,False,6
Sandnes,2024-12-10,9,17803.8,clear,1,False,17
Drammen,2024-12-10,9,9455.4,snowy,1,False,9
Fredrikstad,2024-12-10,9,8024.4,snowy,1,False,8
Porsgrunn,2024-12-10,9,10011.599999999999,clear,1,True,23
Ålesund,2024-12-10,9,3967.2,foggy,1,False,3
Haugesund,2024-12-10,9,4656.599999999999,snowy,1,False,4
Tønsberg,2024-12-10,9,7001.999999999999,clear,1,False,7
Moss,2024-12-10,9,11896.199999999999,rainy,1,True,40
Bodø,2024-12-10,9,12167.279999999999,clear,1,False,12
Arendal,2024-12-10,9,6719.4,foggy,1,False,6
Hamar,2024-12-10,9,9001.8,clear,1,True,18
Halden,2024-12-10,9,8479.8,clear,1,False,8
Narvik,2024-12-10,9,10544.4,foggy,1,True,21
Gjøvik,2024-12-10,9,15927.839999999998,foggy,1,False,15
Oslo,2024-12-10,10,8379.0,rainy,1,True,35
Bergen,2024-12-10,10,4730.4,clear,1,False,4
Trondheim,2024-12-10,10,5682.599999999999,clear,1,False,5
Stavanger,2024-12-10,10,8967.599999999999,foggy,1,False,8
Kristiansand,2024-12-10,10,6775.199999999999,clear,1,False,6
Tromsø,2024-12-10,10,6876.9,clear,1,True,30
Sandnes,2024-12-10,10,12662.999999999998,foggy,1,False,12
Drammen,2024-12-10,10,7261.919999999999,rainy,1,False,7
Fredrikstad,2024-12-10,10,8670.239999999998,snowy,1,False,8
Porsgrunn,2024-12-10,10,6482.159999999999,rainy,1,False,6
Ålesund,2024-12-10,10,5704.2,foggy,1,False,5
Haugesund,2024-12-10,10,2764.7999999999997,foggy,1,True,10
Tønsberg,2024-12-10,10,15169.679999999998,clear,1,False,15
Moss,2024-12-10,10,5387.4,rainy,1,False,5
Bodø,2024-12-10,10,5687.999999999999,foggy,1,False,5
Arendal,2024-12-10,10,14315.399999999998,clear,1,False,14
Hamar,2024-12-10,10,10165.499999999998,foggy,1,True,35
Halden,2024-12-10,10,12994.199999999999,foggy,1,False,12
Narvik,2024-12-10,10,8411.039999999999,foggy,1,False,8
Gjøvik,2024-12-10,10,6433.2,rainy,1,False,6
Oslo,2024-12-10,11,5855.04,clear,1,False,5
Bergen,2024-12-10,11,4598.4,rainy,1,False,4
Trondheim,2024-12-10,11,5568.0,rainy,1,False,5
Stavanger,2024-12-10,11,5848.32,clear,1,False,5
Kristiansand,2024-12-10,11,2750.4,clear,1,True,25
Tromsø,2024-12-10,11,1927.2959999999998,rainy,1,False,1
Sandnes,2024-12-10,11,9551.519999999999,foggy,1,False,9
Drammen,2024-12-10,11,1978.56,foggy,1,False,1
Fredrikstad,2024-12-10,11,2927.04,clear,1,False,2
Porsgrunn,2024-12-10,11,3286.656,clear,1,True,29
Ålesund,2024-12-10,11,2913.4079999999994,clear,1,False,2
Haugesund,2024-12-10,11,2795.904,rainy,1,False,2
Tønsberg,2024-12-10,11,2617.92,clear,1,False,2
Moss,2024-12-10,11,1578.24,clear,1,False,1
Bodø,2024-12-10,11,1140.48,clear,1,True,23
Arendal,2024-12-10,11,1627.776,clear,1,False,1
Hamar,2024-12-10,11,5680.32,clear,1,True,25
Halden,2024-12-10,11,4421.76,snowy,1,False,4
Narvik,2024-12-10,11,5750.784,rainy,1,True,24
Gjøvik,2024-12-10,11,5562.24,clear,1,False,5
Oslo,2024-12-10,12,4333.44,clear,1,False,4
Bergen,2024-12-10,12,8342.784,clear,1,False,8
Trondheim,2024-12-10,12,2117.3759999999997,rainy,1,True,9
Stavanger,2024-12-10,12,5714.88,rainy,1,False,5
Kristiansand,2024-12-10,12,3067.2,clear,1,False,3
Tromsø,2024-12-10,12,7278.335999999999,rainy,1,False,7
Sandnes,2024-12-10,12,1471.6799999999998,clear,1,False,1
Drammen,2024-12-10,12,5160.0,clear,1,True,13
Fredrikstad,2024-12-10,12,5552.639999999999,foggy,1,True,22
Porsgrunn,2024-12-10,12,3810.24,clear,1,False,3
Ålesund,2024-12-10,12,5428.223999999999,foggy,1,True,25
Haugesund,2024-12-10,12,2752.3199999999997,clear,1,False,2
Tønsberg,2024-12-10,12,4792.32,clear,1,False,4
Moss,2024-12-10,12,3404.1599999999994,rainy,1,False,3
Bodø,2024-12-10,12,1513.9199999999998,clear,1,False,1
Arendal,2024-12-10,12,5907.456,clear,1,False,5
Hamar,2024-12-10,12,3060.8639999999996,clear,1,False,3
Halden,2024-12-10,12,3746.8799999999997,snowy,1,False,3
Narvik,2024-12-10,12,8706.24,foggy,1,True,24
Gjøvik,2024-12-10,12,2812.7999999999997,clear,1,False,2
Oslo,2024-12-10,13,6184.32,clear,1,False,6
Bergen,2024-12-10,13,8834.688,clear,1,False,8
